name,street_address,city,state,postal_code,country,latitude,longitude,phone,website,rating_value,review_count,services,category,google_place_id,description,source,canonical_url,is_chain,chain_name
Hotworx Burleson,264 SE John Jones Dr #108,Burleson,TX,76028,US,32.519441,-97.347269,(817) 862-7590,https://www.hotworx.net/studio/burleson/,4.8,52.0,Infrared Sauna,,ChIJHTSBb7hpToYRRW84IVLQR-g,"Infrared Sauna available in Burleson, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/burleson/hotworx-burleson,True,HOTWORX
Island Massage Spa,115 SW Anderson St,Burleson,TX,76028,US,32.5437336,-97.3266149,(817) 349-0558,https://islandmassagespa.com/,4.8,384.0,"Infrared Sauna, Lymphatic Drainage, Massage, Traditional Sauna",,ChIJvTJs7aNpToYRHg7_rhAurAk,"Massage available in Burleson, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/burleson/island-massage-spa,False,
Texas Health Huguley Fitness Center,11801 South Fwy,Burleson,TX,76028,US,32.584786,-97.3181926,(817) 568-3131,https://www.texashealthhuguley.org/hospital-and-emergency-rooms/texas-health-huguley-hospital-fort-worth-south/fitness-center,4.7,181.0,"Infrared Sauna, Cryotherapy, Massage",,ChIJg-z8zi9pToYRkUjlf3s1VXs,"Infrared Sauna available in Burleson, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/burleson/texas-health-huguley-fitness-center,False,
The DRIPBaR Burleson,295 E Renfro St # 207,Burleson,TX,76028,US,32.544066,-97.3160064,(817) 241-2107,https://thedripbar.com/burleson/,5.0,286.0,"Infrared Sauna, Red Light Therapy, Halotherapy",,ChIJWU3V3UVpToYR_80KSGWth2Y,"Infrared Sauna available in Burleson, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/burleson/the-dripbar-burleson,False,
iCRYO Cryotherapy + iV Therapy + Body Sculpting + Red Light Therapy,12900 South Fwy,Burleson,TX,76028,US,32.5700842,-97.3226233,(817) 484-0003,https://icryo.com/location/burleson-tx/,4.9,84.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJmbs6Yg9pToYRqFoClSJAu4U,"Cryotherapy available in Burleson, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/burleson/icryo-cryotherapy-iv-therapy-body-sculpting-red-light-therapy-12900,True,iCRYO
AyurvaWellness,920 N Vista Ridge Blvd Suite #500,Cedar Park,TX,78613,US,30.530877,-97.7908968,(512) 528-5079,https://ayurvawellness.com/,4.9,212.0,"Infrared Sauna, Lymphatic Drainage, Massage, Traditional Sauna",,ChIJh0iBVNEsW4YRZitBHIuf9kE,"Traditional Sauna available in Cedar Park, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/cedar-park/ayurvawellness,False,
Cedar Banya,753 S Bell Blvd,Cedar Park,TX,78613,US,30.5013871,-97.8189177,(737) 252-5553,https://cedarbanya.com/,5.0,37.0,"Cold Plunge, Infrared Sauna, Traditional Sauna",,ChIJXS_FJ_YtW4YR4q-Ck6uoe9U,"Traditional Sauna available in Cedar Park, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/cedar-park/cedar-banya,False,
Cedar Park Reflexology,1464 E Whitestone Blvd STE 1602,Cedar Park,TX,78613,US,30.5243945,-97.8074713,(847) 567-3616,http://www.cedarparkreflexology.com/,5.0,31.0,"Infrared Sauna, Massage",,ChIJAWNNmQctW4YRxcIpclSjxCc,"Infrared Sauna available in Cedar Park, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/cedar-park/cedar-park-reflexology,False,
HOTWORX - Cedar Park,800 W Whitestone Blvd B4,Cedar Park,TX,78613,US,30.5178184,-97.8381195,(512) 488-9846,https://www.hotworx.net/studio/cedarpark/,4.2,44.0,Infrared Sauna,,ChIJUbgF5OUtW4YRCYzIrwJ5GNw,"Infrared Sauna available in Cedar Park, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/cedar-park/hotworx-cedar-park,True,HOTWORX
MedFusion Wellness,3000 Polar Ln unit 202,Cedar Park,TX,78613,US,30.5174433,-97.7768628,(844) 949-0901,https://www.medfusionwellness.com/,5.0,93.0,"Cryotherapy, Infrared Sauna, Massage, Red Light Therapy",,ChIJF5uX0u3TRIYRrDhVT20Nz74,"Cryotherapy available in Cedar Park, Texas. ",plunge,https://plungesaunafinder.com/texas/cedar-park/medfusion-wellness,False,
Palm Beach Tan,5001 183A Frontage Rd Ste L-200,Cedar Park,TX,78613,US,30.5319786,-97.8198212,(512) 528-0233,https://palmbeachtan.com/locations/TX/Cedar-Park-Toll-Road/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=AUS008,4.5,99.0,"Infrared Sauna, Red Light Therapy, Halotherapy",,ChIJVeIG6_wsW4YRBlApS98EAN4,"Infrared Sauna available in Cedar Park, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/cedar-park/palm-beach-tan-5001,True,Palm Beach Tan
Restore Hyper Wellness,4701A 183A Toll Rd a,Cedar Park,TX,78613,US,30.5284092,-97.8179907,(512) 859-5317,https://www.restore.com/locations/tx-cedar-park-tx075?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk5NDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,252.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJI5OVbbgtW4YR26N0dljpBUg,"Cryotherapy available in Cedar Park, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/cedar-park/restore-hyper-wellness-4701a,True,Restore Hyper Wellness
Texas Sauna Co,3729 County Rd 424,Cleburne,TX,76031,US,32.3336709,-97.3167373,(817) 899-6904,https://www.txsaunaco.com/,5.0,5.0,"Traditional Sauna, Infrared Sauna, Cold Plunge",,ChIJR66n87RFToYRr0QteEB972M,"Traditional Sauna available in Cleburne, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/cleburne/texas-sauna-co,False,
"HOTWORX - College Station, TX",1902 Texas Ave S,College Station,TX,77840,US,30.6134614,-96.3176729,(979) 485-5206,https://www.hotworx.net/studio/collegestation/,4.6,65.0,Infrared Sauna,,ChIJlU7xEPiBRoYR16w5akRskeg,"Infrared Sauna available in College Station, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/college-station/hotworx-college-station-tx,True,HOTWORX
"HOTWORX - College Station, TX - South",1295 Arrington Rd,College Station,TX,77845,US,30.5559242,-96.2649371,(979) 703-1545,https://www.hotworx.net/studio/collegestation-south,4.3,28.0,Infrared Sauna,,ChIJRRGtPCqbRoYR_yXjLJXm8Is,"Infrared Sauna available in College Station, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/college-station/hotworx-college-station-tx-south,True,HOTWORX
Palm Beach Tan,2414 Texas Ave S,College Station,TX,77840,US,30.6065734,-96.3109192,(979) 695-8266,https://palmbeachtan.com/locations/TX/College-Station-Texas-Avenue-South/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=AUS012,4.8,182.0,"Infrared Sauna, Red Light Therapy, Halotherapy",,ChIJOWFiL4iDRoYRKtTgq4lfRGs,"Infrared Sauna available in College Station, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/college-station/palm-beach-tan-parkway-plaza,True,Palm Beach Tan
Restore Hyper Wellness,1255 Arrington Rd Suite 5000,College Station,TX,77845,US,30.559206,-96.263536,(979) 398-3129,https://www.restore.com/locations/tx-college-station-tx112?utm_source=gmb&utm_medium=Yext&y_source=1_MTAyNjIwNzI0OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.9,38.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJNxY33Q6bRoYRK9UZ-KJ0msI,"Cryotherapy available in College Station, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/college-station/restore-hyper-wellness-1255,True,Restore Hyper Wellness
SWEATSCAPE - Sauna + Cold Plunge Experience,4438 Hwy 6 #103,College Station,TX,77845,US,30.5598903,-96.2640342,(979) 933-7072,https://sweatscape.com/,5.0,64.0,"Cold Plunge, Infrared Sauna, Traditional Sauna",,ChIJ6_Oig_ibRoYREhSBa19hZbg,"Traditional Sauna available in College Station, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/college-station/sweatscape-sauna-cold-plunge-experience,False,
"HOTWORX - Colleyville, TX",4718 Colleyville Blvd Suite 120,Colleyville,TX,76034,US,32.8797871,-97.1577359,(817) 576-2999,https://www.hotworx.net/studio/colleyville,4.6,41.0,Infrared Sauna,,ChIJjedzqvTVTYYR8VW9TBRUBjA,"Infrared Sauna available in Colleyville, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/colleyville/hotworx-colleyville-tx,True,HOTWORX
Altered States Wellness,230 N Denton Tap Rd Suite 113,Coppell,TX,75019,US,32.9733719,-96.9927556,(972) 393-0913,https://alteredstateswellness.com/,4.9,217.0,"Float, Infrared Sauna, Cold Plunge, Red Light Therapy, PEMF Therapy, Massage",,ChIJUcRf2FUvTIYR2_DfoGW4dAc,"Float available in Coppell, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/coppell/altered-states-wellness,False,
"HOTWORX - Corpus Christi, TX (Bay Area)",4238 S Alameda St Unit 17,Corpus Christi,TX,78412,US,27.7315677,-97.3729518,(361) 589-5448,https://www.hotworx.net/studio/corpuschristi-bayarea,4.7,50.0,Infrared Sauna,,ChIJjfRSdGhfaIYRaRJYQBDLNs0,"Infrared Sauna available in Corpus Christi, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/corpus-christi/hotworx-corpus-christi-tx-bay-area,True,HOTWORX
AloePath Wellness,17505 Telge Rd #101,Cypress,TX,77429,US,30.0258639,-95.6584934,(832) 559-1540,http://www.aloepathwellness.com/,5.0,9.0,"Cold Plunge, Infrared Sauna, Massage, Red Light Therapy, Lymphatic Drainage",,ChIJPfV1WMbVQIYRYcVv7ZUdWC8,"Cold Plunge available in Cypress, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/cypress/aloepath-wellness,False,
Life Time,9922 Fry Rd,Cypress,TX,77433,US,,,(832) 745-4100,https://www.lifetime.life/locations/tx/cypress.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,,,Traditional Sauna,,,,plunge,https://plungesaunafinder.com/tx/cypress/life-time-awnucy,True,Life Time Fitness
SolCore Wellness,11403 Barker Cypress Rd Suite 800,Cypress,TX,77433,US,29.9414714,-95.679998,(832) 653-3553,https://solcorewellness.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,4.9,49.0,"Cold Plunge, Cryotherapy, Infrared Sauna, Red Light Therapy, Lymphatic Drainage, Massage",,ChIJJVODQeXXQIYRSNXTaLduZAY,"Cold Plunge available in Cypress, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/cypress/solcore-wellness,False,
24 Hour Fitness,11100 N Central Expy,Dallas,TX,75243,US,32.8993026,-96.7671195,(214) 360-0024,https://www.24hourfitness.com/gyms/dallas-tx/north-dallas-sport?Adb_id=GGL_LOC_ACQ_CDP,4.2,1135.0,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",,ChIJYZh1vIAfTIYRTBTk3qBh-0E,"Traditional Sauna available in Dallas, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/dallas/24-hour-fitness-11100,True,24 Hour Fitness
24 Hour Fitness,2300 Fort Worth Ave,Dallas,TX,75211,US,32.7599889,-96.86006,(214) 377-2559,https://www.24hourfitness.com/gyms/dallas-tx/kessler-park-super-sport?Adb_id=GGL_LOC_ACQ_CDP,3.9,738.0,"Hot Tub, Infrared Sauna, Traditional Sauna",,ChIJ4SPDnn-bToYRA7ohCuhrBS4,"Traditional Sauna available in Dallas, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/dallas/24-hour-fitness-oak-cliff,True,24 Hour Fitness
Custom Sauna Pros Of Dallas,2750 Northaven Rd #111b,Dallas,TX,75229,US,32.9031361,-96.8863734,(469) 577-0799,https://dallascustomsaunas.com/,,,"Traditional Sauna, Infrared Sauna, Steam Room",,,"Traditional Sauna available in Dallas, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/dallas/custom-sauna-pros-of-dallas,False,
Evolve Human Optimization Labs Dallas - Central,5400 E Mockingbird Ln #113,Dallas,TX,75206,US,32.8358681,-96.775039,(469) 489-3933,https://www.evolvehumanlabs.com/,5.0,96.0,"Cold Plunge, Infrared Sauna, Red Light Therapy, Massage",,ChIJeyv2SaOfToYRnCP23Q6Z-B0,"Cold Plunge available in Dallas, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/dallas/evolve-human-optimization-labs-dallas-central,False,
Fitness Connection,3630 Forest Ln,Dallas,TX,75234,US,32.9087144,-96.8570581,(214) 910-2888,https://fitnessconnection.com/gyms/park-forest,4.8,2436.0,"Infrared Sauna, Traditional Sauna",,ChIJ848ShMknTIYRkTsNnXQ-ZCk,"Traditional Sauna available in Dallas, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/dallas/fitness-connection-northwest-dallas,True,Fitness Connection
Fitness Connection,2550 W Red Bird Ln,Dallas,TX,75237,US,32.6703647,-96.8585134,(214) 333-8000,https://fitnessconnection.com/gyms/oak-cliff/,4.6,3301.0,"Infrared Sauna, Traditional Sauna",,ChIJM3_dcSiQToYRw8DfZx7_rek,"Traditional Sauna available in Dallas, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/dallas/fitness-connection-wolf-creek,True,Fitness Connection
Glow Sauna Studios | Prestonwood,5294 Belt Line Rd Suite 108,Dallas,TX,75254,US,32.952474,-96.817453,(972) 364-1838,https://glowsaunastudios.com/,4.9,249.0,"Infrared Sauna, Red Light Therapy, Halotherapy",,ChIJixZWAIYhTIYRn7v33Us_4V4,"Infrared Sauna available in Dallas, Texas. Day Pass available.",plunge,,False,
Greater Than Performance and Rehab,7035 Greenville Ave # 101,Dallas,TX,75231,US,32.8745506,-96.7629054,(972) 295-0155,http://www.greaterthanperformanceandrehab.com/,5.0,95.0,"Infrared Sauna, Massage",,ChIJAxr9QYyfToYRZD2Zr0IF6Gg,"Infrared Sauna available in Dallas, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/dallas/greater-than-performance-and-rehab,False,
King Spa & Sauna,2154 Royal Ln,Dallas,TX,75229,US,32.8935706,-96.9058523,(214) 420-9070,http://www.kingspa.com/dallas/,4.0,3975.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJcxIsuvYnTIYRZKtTdqYoIYw,"Traditional Sauna available in Dallas, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/dallas/king-spa-sauna,False,
Mend - Park Cities,6039 Sherry Ln,Dallas,TX,75225,US,32.8624296,-96.8075983,(214) 363-5267,https://www.visitmend.com/,5.0,412.0,"Infrared Sauna, PEMF Therapy",,ChIJSTV-j0SeToYRU-T-AVZ9x2c,"Infrared Sauna available in Dallas, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/dallas/mend-park-cities,False,
Perspire Sauna Studio Dallas,5290 Belt Line Rd Suite 112,Dallas,TX,75254,US,,,,https://www.perspiresaunastudio.com,4.9,140.0,"Infrared Sauna, Red Light Therapy",Infrared Sauna Studio,,,original,,True,Perspire Sauna Studio
Restore Hyper Wellness,11930 Preston Rd #140,Dallas,TX,75230,US,32.9113523,-96.8027515,(469) 620-2234,https://www.restore.com/locations/tx-dallas-preston-forest-tx099?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk5NDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,5.0,416.0,"Cryotherapy, Red Light Therapy, Infrared Sauna, Massage",,ChIJ_3gzHQohTIYRyKOzXLdA5ps,"Cryotherapy available in Dallas, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/dallas/restore-hyper-wellness-north-dallas,True,Restore Hyper Wellness
Restore Hyper Wellness Dallas,5290 Belt Line Rd Suite 124,Dallas,TX,75254,US,,,(214) 884-6009,https://restore.com,4.6,170.0,"Cryotherapy, Infrared Sauna, IV Therapy, Compression",Wellness Studio,,,original,,True,Restore Hyper Wellness
Riviera Spa - North Dallas,6959 Arapaho Rd Suite 101,Dallas,TX,75248,US,32.9626866,-96.7887287,(469) 960-7225,http://staging.rivieraspa.com/northdallas,4.9,144.0,"Cold Plunge, Float, Infrared Sauna, Massage",,ChIJta0o0uQhTIYRooHpcnQDIPQ,"Massage available in Dallas, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/dallas/riviera-spa-north-dallas,False,
Riviera Spa - Uptown Knox Travis Walk,4514 Travis St #105,Dallas,TX,75205,US,32.822583,-96.7903363,(214) 521-2112,https://rivieraspadallas.com/?utm_source=google&utm_medium=biz-profile&utm_campaign=gbp-main&utm_term=uptown,4.7,641.0,"Infrared Sauna, Float, Massage",,ChIJTfdwsSCfToYRJuhsSrj5hk8,"Infrared Sauna available in Dallas, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/dallas/riviera-spa-uptown-knox-travis-walk,False,
SWTHZ Preston Royal,5959 Royal Ln unit 510,Dallas,TX,75230,US,32.8964983,-96.8043576,(972) 999-2920,https://sweathouz.com/prestonroyal-book-now/,4.8,78.0,"Cold Plunge, Infrared Sauna, Traditional Sauna",,ChIJmxjOncAhTIYR59fGz3HDZHA,"Traditional Sauna available in Dallas, Texas. Day Pass available.",plunge,,False,
SWTHZ West Village,2910 Cityplace W Blvd Suite 100,Dallas,TX,75204,US,32.8067017,-96.7949301,(214) 432-7372,https://sweathouz.com/westvillage-book-now/,4.2,156.0,"Cold Plunge, Infrared Sauna, Traditional Sauna",,ChIJhRH0tpmfToYR_0PYa2ywfyQ,"Traditional Sauna available in Dallas, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/dallas/swthz-west-village,False,
Sauna House Recovery Studio,5315 Greenville Ave Suite 120A,Dallas,TX,75206,US,32.8516515,-96.770271,(214) 380-2589,https://www.mysaunahouse.com/,4.7,25.0,"Infrared Sauna, Cold Plunge, Red Light Therapy, Massage, Cryotherapy, Lymphatic Drainage, PEMF Therapy",,ChIJP_tMofafToYRPoRP--RS2YU,"Infrared Sauna available in Dallas, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/dallas/sauna-house-recovery-studio,False,
Street Side Sauna,9233 Denton Dr #100,Dallas,TX,75235,US,32.8447263,-96.8676669,,http://www.streetsidesauna.com/,,,"Cold Plunge, Infrared Sauna, Traditional Sauna",,,"Traditional Sauna available in Dallas, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/dallas/street-side-sauna,False,
The Nook Spa,17477 Preston Rd,Dallas,TX,75252,US,32.9909371,-96.8022204,(972) 267-8424,https://thenookspa.com/,4.8,418.0,"Infrared Sauna, Massage",,ChIJQ1S1UKsjTIYRvqdAiBqr45A,"Infrared Sauna available in Dallas, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/dallas/the-nook-spa,False,
iCRYO Dallas,5290 Belt Line Rd Suite 140,Dallas,TX,75254,US,,,,https://icryo.com,4.7,130.0,"Cryotherapy, Infrared Sauna",Wellness Studio,,,original,,True,iCRYO
Eclipse Massage & Spa,4321 Center St,Deer Park,TX,77536,US,29.6725991,-95.1226127,(281) 478-0300,https://www.eclipse-massage.com/,4.9,147.0,"Infrared Sauna, Massage, Red Light Therapy, Lymphatic Drainage",,ChIJmWBcbEKfQIYR66SiuzQ1olw,"Infrared Sauna available in Deer Park, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/deer-park/eclipse-massage-spa,False,
LuxBod Spa,336 N Ceylon St,Eagle Pass,TX,78852,US,28.7091692,-100.4993545,(830) 776-7682,http://www.luxbod.fit/,4.9,61.0,"Halotherapy, Infrared Sauna, Massage, Traditional Sauna",,ChIJmxkxJemNX4YRINGjUnN9Vp4,"Traditional Sauna available in Eagle Pass, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/eagle-pass/luxbod-spa,False,
Gold's Gym,627 S McColl Rd,Edinburg,TX,78539,US,26.3003023,-98.1958988,(956) 381-4653,https://www.goldsgym.com/edinburgtx/,4.0,173.0,"Hot Tub, Infrared Sauna, Traditional Sauna",,ChIJ22Rg9MqjZYYR6PkTeHDY9Rw,"Traditional Sauna available in Edinburg, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/edinburg/gold-s-gym-627,True,Gold's Gym
Aloha SunSpa Dyer,4000 Dyer St,El Paso,TX,79930,US,31.8128106,-106.4437782,(915) 565-3200,https://alohatannep.godaddysites.com/,4.5,94.0,"Infrared Sauna, Red Light Therapy",,ChIJRZZU3v5Z54YRI_jf19Hf3mU,"Infrared Sauna available in El Paso, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/el-paso/aloha-sunspa-dyer,False,
Aloha SunSpa Montwood,12106 Montwood Dr C,El Paso,TX,79936,US,31.7604486,-106.2729921,(915) 855-6888,https://alohatannep.godaddysites.com/,4.5,81.0,"Infrared Sauna, Red Light Therapy",,ChIJcciUeg1E54YRlCVzSrKACIo,"Infrared Sauna available in El Paso, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/el-paso/aloha-sunspa-montwood,False,
Aruba SunSpa,955 Resler Dr #103,El Paso,TX,79912,US,31.8616795,-106.5585389,(915) 585-3200,https://www.arubasunspa.com/,4.5,74.0,"Infrared Sauna, Red Light Therapy",,ChIJOwAcqez43YYRvIjH3H6t84U,"Infrared Sauna available in El Paso, Texas. ",plunge,https://plungesaunafinder.com/texas/el-paso/aruba-sunspa,False,
Chuze Fitness,1430 Lee Trevino Dr,El Paso,TX,79936,US,31.7463727,-106.3173561,(915) 593-3133,https://chuzefitness.com/gym-locations/tx/el-paso-mega-lee-trevino/,3.2,124.0,"Infrared Sauna, Traditional Sauna, Massage, Red Light Therapy, Cryotherapy, Hot Tub",,ChIJe6nW6-dF54YRh78HldFHHHA,"Infrared Sauna available in El Paso, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/el-paso/chuze-fitness-east-el-paso,True,Chuze Fitness
Chuze Fitness,10060 Rushing Rd,El Paso,TX,79924,US,31.9011184,-106.4194099,(915) 315-2216,https://chuzefitness.com/gym-locations/tx/el-paso-transmountain/,4.3,156.0,"Infrared Sauna, Traditional Sauna, Massage, Steam Room, Hot Tub, Red Light Therapy, Cryotherapy, Jacuzzi",,ChIJPe3TbtHw24ARvUC2JFZI2NM,"Infrared Sauna available in El Paso, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/el-paso/chuze-fitness-rushfair,True,Chuze Fitness
Cocoon Wellness and Recovery Center,1491 Lee Trevino Dr C,El Paso,TX,79936,US,31.750713,-106.319361,(915) 630-0639,https://www.epcocoon.com/,5.0,1.0,"Infrared Sauna, Traditional Sauna",,ChIJg7UcUqtF54YRdLiVGeDlalg,"Traditional Sauna available in El Paso, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/el-paso/cocoon-wellness-and-recovery-center,False,
Cocoon Wellness and Sports Recovery,4640 Doniphan Dr Bldg C,El Paso,TX,79922,US,31.8320751,-106.5732288,(915) 307-3745,https://www.epcocoon.com/,5.0,106.0,"Infrared Sauna, Traditional Sauna",,ChIJk3YfEoT53YYRY23kd7EeN2I,"Traditional Sauna available in El Paso, Texas. ",plunge,https://plungesaunafinder.com/texas/el-paso/cocoon-wellness-and-sports-recovery,False,
Float and Calm Spa,1875 Saul Kleinfeld Dr Ste 108,El Paso,TX,79936,US,31.7658359,-106.285452,(915) 300-7651,http://www.floatandcalm.com/,4.8,132.0,"Infrared Sauna, Cold Plunge, Float, Massage",,ChIJ7_rcZqtF54YRG5SLKIKR0h8,"Infrared Sauna available in El Paso, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/el-paso/float-and-calm-spa,False,
"Gemelli Spa & Beauty Bar, Waxing, Sauna, Massage & More",7456 Cimarron Market Ave B-102,El Paso,TX,79911,US,31.886636,-106.5694979,(915) 330-0986,https://www.gemellispa.com/,4.9,151.0,"Infrared Sauna, Halotherapy, Massage, Traditional Sauna",,ChIJfS3EMy353YYRIzOCfC2hL-o,"Infrared Sauna available in El Paso, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/el-paso/gemelli-spa-beauty-bar-waxing-sauna-massage-more,False,
"HOTWORX - El Paso, TX - Cimarron",7456 Cimarron Market Ave,El Paso,TX,79911,US,31.8870711,-106.5695021,(915) 910-7073,https://www.hotworx.net/studio/elpaso-cimarron,4.8,135.0,Infrared Sauna,,ChIJ3a04n0P53YYRDcn_sQNV-Ts,"Infrared Sauna available in El Paso, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/el-paso/hotworx-el-paso-tx-cimarron,True,HOTWORX
Matt's Personal Training & Wellness Center,"6400 Airport Rd Building C Suites Q,R,&S",El Paso,TX,79925,US,31.7920667,-106.4030956,(915) 345-3189,http://mattsptandwellness.com/,4.6,108.0,"Infrared Sauna, Massage",,ChIJh2rcnpBZ54YRv7PKsf4H240,"Infrared Sauna available in El Paso, TX. Private Session available.",plunge,https://plungesaunafinder.com/texas/el-paso/matt-s-personal-training-wellness-center,False,
Powerhouse Gym,1840 Lee Trevino Dr Ste 100,El Paso,TX,79936,US,31.7659573,-106.3174303,(915) 525-8698,https://powerhousegym.com/locations/elpaso-tx/,4.9,988.0,"Infrared Sauna, Cryotherapy, Massage, Red Light Therapy, Cold Plunge, Hot Tub",,ChIJb1vRdAFF54YR8jYNIt-vF1w,"Infrared Sauna available in El Paso, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/el-paso/powerhouse-gym,False,
Restore Hyper Wellness,6801 N Mesa St Ste. B-6-7,El Paso,TX,79912,US,31.8340408,-106.5457524,(915) 478-8162,http://www.restore.com/locations/tx-el-paso-tx079?utm_source=gmb&utm_medium=Yext&y_source=1_NDU2MzY5OTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,5.0,583.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJOSXalbb53YYR_EIm3a_fYGo,"Cryotherapy available in El Paso, Texas. Membership available.",plunge,,True,Restore Hyper Wellness
Siblante | Wellness Center El Paso,4026 N Mesa St STE C,El Paso,TX,79902,US,31.790063,-106.506508,(915) 275-4130,https://siblante.com/,5.0,117.0,"Infrared Sauna, PEMF Therapy, Massage",,ChIJqYNM0l9X54YRnbnLx5AvD_E,"Infrared Sauna available in El Paso, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/el-paso/siblante-wellness-center-el-paso,False,
The Recovery Room AMR,2106 N Zaragoza Rd Suite 111,El Paso,TX,79938,US,31.7681391,-106.2593754,(915) 261-7464,https://recoveryroomamr.com/,5.0,29.0,"Cold Plunge, Infrared Sauna, Red Light Therapy, Massage",,ChIJadfEYS1F54YRaikM0ovqsJE,"Cold Plunge available in El Paso, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/el-paso/the-recovery-room-amr,False,
TruFit Athletic Clubs,750 Sunland Park Dr,El Paso,TX,79912,US,31.8145396,-106.5462017,(915) 300-1993,https://trufitathleticclubs.com/gym-near-me/tru-fit-texas/el-paso/sunland-mall/&utm_source=google&utm_medium=organic&utm_campaign=gmb,4.7,3530.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJm1_VFxT53YYRFZSTMJuK_9M,"Traditional Sauna available in El Paso, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/el-paso/trufit-athletic-clubs,False,
"HOTWORX - Ennis, TX",402 I-45 Suite 110,Ennis,TX,75119,US,32.3372024,-96.6165562,(214) 884-6332,http://webflowproduction.hotworx.net/studio/ennis,5.0,18.0,Infrared Sauna,,ChIJwdsythvbToYR3SgodWDx5oI,"Infrared Sauna available in Ennis, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/ennis/hotworx-ennis-tx,True,HOTWORX
